country,year,positive,examined,long,lat,utm_x,utm_y
Swaziland,2015,0,50,31.4586,-25.8052,345.4751016359109,7144.9837738428105
Swaziland,2015,0,48,31.364961,-26.014341,336.3752223968611,7121.703825727932
Swaziland,2015,0,51,31.55,-27.033,356.1709202304059,7009.082400946355
Swaziland,2015,0,49,31.1312,-26.552862,313.8390006857832,7061.730367684897
Swaziland,2015,0,49,31.395,-27.043,340.8079364377162,7007.7881766525425
Swaziland,2015,0,49,31.5851,-26.4928,358.98743276087833,7068.963013117669
Swaziland,2015,0,50,31.222378,-27.077149,323.73673784453695,7003.774855481207
Swaziland,2015,0,50,31.339,-25.84,333.5319023025803,7140.983052022115
Swaziland,2015,0,51,31.2272,-26.2849,322.9951587817706,7091.551762907589
Swaziland,2015,0,48,31.565045,-27.075989,357.71771697198835,7004.337137211446
Swaziland,2015,0,51,31.584769,-25.885741,358.2212680226184,7136.2049729011505
Swaziland,2015,0,56,31.120478,-26.314397,312.38476258410014,7088.1334651976185
Swaziland,2015,0,50,31.2667,-27.1678,328.27092145689096,6993.792866806509
Swaziland,2015,0,50,30.996774,-26.997727,301.2215829379387,7012.238628136337
Swaziland,2015,0,51,31.430453,-27.056233,344.3431384944215,7006.366474013735
Swaziland,2015,0,50,30.99359,-26.355837,299.7869989171415,7083.351789728886
Swaziland,2015,0,50,31.200168,-26.475914,320.5910733399486,7070.35340665935
Swaziland,2015,0,50,31.4829,-26.5972,348.9374067268939,7057.281746710882
Swaziland,2015,0,50,31.832536,-27.139309,384.3082073164181,6997.597144471138
Swaziland,2015,0,49,31.812,-27.116,382.2485727306541,7000.160118274476
Swaziland,2015,0,53,31.19,-26.401,319.46054318104046,7078.6384389952855
Swaziland,2015,0,51,31.108,-26.167,310.9004237414595,7104.4445720364565
Swaziland,2015,0,50,31.393937,-27.185185,340.90378278573115,6992.034637594423
Swaziland,2015,0,50,30.999,-26.974,301.4008411232951,7014.871062005502
Swaziland,2015,0,50,31.479524,-25.87808,347.6664363424982,7136.935584415465
Swaziland,2015,0,57,31.961,-26.469,396.43221425381665,7071.9571086629485
Swaziland,2015,0,51,31.663,-26.803,367.11171579256376,7034.684783788831
Swaziland,2015,0,50,31.447,-26.564,345.31758804589805,7060.916654901641
Swaziland,2015,0,50,31.31349,-25.826522,330.9556361810778,7142.443456938664
Swaziland,2015,0,50,31.347381,-25.813761,334.33547274031724,7143.900132635232
Swaziland,2015,0,49,31.718447,-26.252119,372.01362797135624,7095.761898466868
Swaziland,2015,0,50,31.636994,-27.200758,365.0026121893884,6990.594562989974
Swaziland,2015,0,50,31.508463,-27.159536,352.2164745978457,6995.016297672767
Swaziland,2015,0,50,31.135099,-27.129616,315.1669072719105,6997.836465278053
Swaziland,2015,0,47,30.9618,-26.5344,296.92751956087443,7063.518497107113
Swaziland,2015,0,49,31.594158,-26.460809,359.8515132936444,7072.5166123558765
Swaziland,2015,0,50,31.0785,-26.5267,308.5446532873701,7064.551178950178
Swaziland,2015,0,50,31.502987,-26.923718,351.36343734307485,7021.134271314877
Swaziland,2015,0,50,31.519,-27.046,353.11247997634257,7007.606479372607
Swaziland,2015,0,49,31.257213,-26.593409,326.4553843379568,7057.415378570883
Swaziland,2015,0,50,31.18463,-26.599973,319.23654583466754,7056.587657830249
Swaziland,2015,0,49,31.277821,-26.125641,327.8161070044248,7109.262385447998
Swaziland,2015,0,50,31.565697,-26.834997,357.4793655415746,7031.034748880741
Swaziland,2015,0,50,31.045805,-26.612061,305.4305465369378,7055.044676455749
Swaziland,2015,0,49,31.482195,-26.796099,349.1294900266392,7035.247322557965
Swaziland,2015,0,50,31.2337,-26.3715,323.77548680520454,7081.9670194677465
Swaziland,2015,0,49,31.683331,-27.066605,369.43670805292265,7005.504903981263
Swaziland,2015,0,50,31.47937,-26.840729,348.90785856134977,7030.299869117301
Swaziland,2015,0,50,31.888,-27.31,389.9728252828403,6978.738739096074
Swaziland,2015,0,60,31.205,-26.454,321.0389212142651,7072.7878637168315
Swaziland,2015,0,50,31.360571,-26.449918,336.5462412961193,7073.44724592315
Swaziland,2015,0,50,31.342252,-26.388233,334.63150607052273,7080.257189398006
Swaziland,2015,0,50,31.516789,-26.650779,352.38117414799075,7051.38606756574
Swaziland,2015,0,58,31.987713,-26.614683,399.22254972504504,7055.842145119438
Swaziland,2015,1,51,31.905496,-27.01827,391.4222284047275,7011.070034832207
Swaziland,2015,0,47,31.3,-26.46,330.52092335783595,7072.251934305295
Swaziland,2015,0,50,31.466,-25.8998,346.3394231033758,7134.513961985118
Swaziland,2015,0,50,31.1606,-26.0384,315.957459447549,7118.7664770796355
Swaziland,2015,0,50,31.2271,-26.0284,322.5974565385892,7119.966369875098
Swaziland,2015,0,50,31.4819,-26.4954,348.70425115823707,7068.557523598059
Swaziland,2015,0,50,31.635,-27.069,364.6464694203333,7005.188539753251
Swaziland,2015,0,50,30.895774,-26.360542,290.03215307292453,7082.674949310977
Swaziland,2015,1,52,31.925,-26.207,392.601883024663,7100.946921611166
Swaziland,2015,0,51,31.66824,-26.537636,367.32585697715336,7064.085163667421
Swaziland,2015,0,51,31.714316,-26.731607,372.13274726898885,7042.64579991804
Swaziland,2015,0,48,31.674811,-26.885432,368.38115804644093,7025.565727966197
Swaziland,2015,0,50,31.217,-27.017,323.10904078811154,7010.431314339483
Swaziland,2015,0,50,31.9362,-26.0672,393.59424240197603,7116.440051044669
Swaziland,2015,1,49,31.58391,-26.417015,358.7763691695981,7077.3565036278815
Swaziland,2015,0,54,30.992,-26.873,300.52826589329146,7026.050669950632
Swaziland,2015,0,50,31.083,-27.1,309.9521226366107,7001.040088236218
Swaziland,2015,3,50,31.571362,-26.976336,358.2190468766686,7015.383820463462
Swaziland,2015,0,51,31.121,-27.129,313.7682199292146,6997.883885206453
Swaziland,2015,0,35,31.226,-26.492,323.19114776869947,7068.60716704729
Swaziland,2015,0,50,32.04432,-26.113353,404.44701563934615,7111.412158645176
Swaziland,2015,0,49,31.957484,-26.723112,396.31102165830566,7043.807823291268
Swaziland,2015,0,50,31.253171,-27.185382,326.9574077330428,6991.826322038151
Swaziland,2015,0,50,31.261566,-26.634735,326.95117953940684,7052.843021034926
Swaziland,2015,0,50,31.292881,-26.129342,329.3274664308293,7108.872255125099
Swaziland,2015,0,50,31.409,-26.446,341.37008822580464,7073.941923263868
Swaziland,2015,0,50,31.601,-26.882,361.0451470586321,7025.86708008449
Swaziland,2015,0,50,32.040408,-26.76136,404.5910825167771,7039.6361133363
Swaziland,2015,0,51,31.290613,-26.82914,330.1322391906263,7031.344969300611
Swaziland,2015,0,50,30.871,-26.566,287.93653396832536,7059.87019059304
Swaziland,2015,2,50,31.650852,-25.926203,364.8883996112343,7131.793092513388
Swaziland,2015,0,50,31.4374,-27.2565,345.30843920895296,6984.188289799452
Swaziland,2015,0,50,31.460766,-27.271903,347.6429193645704,6982.510528424655
Swaziland,2015,0,50,31.761,-26.447,376.47094698652916,7074.217288740395
Swaziland,2015,0,50,31.926957,-26.883211,393.424366407006,7026.048811215877
Swaziland,2015,0,60,31.652031,-26.134015,365.2441766267,7108.776402782883
Swaziland,2015,0,50,31.377,-26.487,338.23638433195885,7069.360161476198
Swaziland,2015,0,50,31.376,-26.488,338.1380994278145,7069.248123186361
Swaziland,2015,1,50,31.3116,-26.2174,331.32610006298535,7099.141982454252
Swaziland,2015,2,50,31.436784,-25.743577,343.206719212357,7151.783705836332
Swaziland,2015,0,50,31.094,-27.012,310.8952928636318,7010.806743140032
Swaziland,2015,0,50,31.349,-26.552,335.53784434512187,7062.123914747714
Swaziland,2015,0,50,31.534438,-26.790938,354.3165635363928,7035.880017486205
Swaziland,2015,0,50,31.75,-27.254,376.255133316641,6984.813204990785
Swaziland,2015,0,50,31.31,-26.509,331.5894588748588,7066.836843486335
Swaziland,2015,0,50,31.644,-25.959,364.23973839709356,7128.153344008761
Swaziland,2015,0,50,31.5181,-25.8522,351.4994838660122,7139.846388388345
Swaziland,2015,0,52,31.508,-25.872,350.5121427896431,7137.64178368244
Swaziland,2015,1,60,31.137,-26.305,314.0193489711988,7089.198395999195
Swaziland,2015,0,52,31.391,-25.828,338.7280250258504,7142.37712130746
Swaziland,2015,0,49,31.677,-27.113,368.86290195424345,7000.358775557294
Swaziland,2015,0,50,30.954794,-26.679328,296.48612728970016,7047.449991597163
Swaziland,2015,0,49,31.348,-26.482,335.33836293605987,7069.877198056057
Swaziland,2015,0,51,31.980764,-26.037893,398.0266559391635,7119.721569220739
Swaziland,2015,0,50,31.790134,-27.282617,380.2592596908956,6981.682140879342
Swaziland,2015,0,50,31.96369,-26.86107,397.0529109620977,7028.531697392326
Swaziland,2015,0,50,31.597,-25.894,359.4565135465582,7135.303344475355
Swaziland,2015,0,50,31.062228,-26.562342,306.98266890949117,7060.577986012973
Swaziland,2015,0,50,31.814,-26.044,381.3468932674494,7118.904190552302
Swaziland,2015,2,50,32.0163,-26.2908,401.7942899964276,7091.737822243916
Swaziland,2015,0,50,31.307,-26.804,331.7238190588885,7034.151941613864
Swaziland,2015,0,52,31.512487,-25.903324,351.0011093040963,7134.177276607914
Swaziland,2015,0,50,31.892,-27.31,390.3686353109512,6978.742257696626
Swaziland,2015,0,50,31.66,-26.16,366.07059273723223,7105.906418529231
Swaziland,2015,0,48,31.042425,-26.250504,304.4845085440616,7095.096293830142
Swaziland,2015,0,51,31.6904,-27.224389,370.3200672393375,6988.033141114326
Swaziland,2015,0,49,31.354,-26.983,336.653937871702,7014.382886524523
Swaziland,2015,0,51,31.584,-26.416,358.78410933844765,7077.46903458385
Swaziland,2015,0,49,31.564218,-25.948798,356.2387038086232,7129.198153735773
Swaziland,2015,0,54,31.077,-26.305,308.0282799712295,7089.1106468953785
Swaziland,2015,0,50,30.876031,-26.717714,288.71735122125165,7043.068691559282
Swaziland,2015,0,50,30.863025,-26.44083,286.91100874777277,7073.725556770497
Swaziland,2015,0,50,31.452159,-26.117262,345.2381839566259,7110.409651158395
Swaziland,2015,0,52,31.156,-26.34,315.97184907365204,7085.348173424184
Swaziland,2015,0,50,31.756413,-26.987641,376.59805666627693,7014.325839891488
Swaziland,2015,0,50,31.3324,-26.5848,333.931291497389,7058.468888461356
Swaziland,2015,0,50,31.387094,-25.977463,338.54010709089613,7125.816379178554
Swaziland,2015,0,50,32.03917,-26.560518,404.3005757743565,7061.881099004729
Swaziland,2015,0,50,31.836744,-26.525166,384.10172681954606,7065.629754301015
Swaziland,2015,0,50,31.018528,-26.308187,302.1950733774849,7088.669368390768
Swaziland,2015,0,50,31.62,-26.477,362.4472666047297,7070.751044608407
Swaziland,2015,0,60,31.92347,-26.567433,392.78242554026326,7061.02353550534
Swaziland,2015,0,50,31,-26.757,301.1206997206113,7038.915648066938
Swaziland,2015,0,50,31.291,-26.023,328.98487798046517,7120.6498508465165
Swaziland,2015,0,51,31.984,-26.144,398.44209500090057,7107.972125511713
Swaziland,2015,0,48,31.399,-25.79,339.47878500216643,7146.59608773402
Swaziland,2015,0,50,31.4888,-27.1174,350.2118003868288,6999.660981982769
Swaziland,2015,0,50,31.309,-27.226,332.5495793275557,6987.402063989295
Swaziland,2015,0,50,31.37,-26.524,337.59063764997524,7065.252514976286
Swaziland,2015,0,50,31.1995,-27.1353,321.5600717510077,6997.299866951895
Swaziland,2015,0,49,31.002944,-26.710689,301.3330359014379,7044.0512925534
Swaziland,2015,0,50,31.876,-26.6008,388.08671790703085,7057.287007379407
Swaziland,2015,0,50,31.362986,-26.574967,336.96378782472306,7059.597514869412
Swaziland,2015,0,51,31.4272,-26.6061,343.4024724464154,7056.2288384850435
Swaziland,2015,0,50,31.2,-27.121,321.58693074639365,6998.884922764979
Swaziland,2015,0,49,31.683993,-25.909356,368.18896529496175,7133.69283530447
Swaziland,2015,0,51,31.699464,-26.277264,370.14561298832024,7092.957806529796
Swaziland,2015,2,52,31.943,-25.991,394.2061239330007,7124.885175066056
Swaziland,2015,0,50,31.158,-26.144,315.86272246811626,7107.0643939354695
Swaziland,2015,0,50,31.876,-26.910151,388.38937844584626,7023.020774918327
Swaziland,2015,0,50,31.404919,-27.123086,341.9043888819654,6998.928280274313
Swaziland,2015,0,50,31.405,-26.316,340.7930299903808,7088.337823664127
Swaziland,2015,0,50,31.626,-26.93,363.58625764126714,7020.576978198278
Swaziland,2015,0,50,31.118,-26.335,312.170612285879,7085.847356639768
Swaziland,2015,0,50,31.311,-26.857,332.1996152850363,7028.285616552633
Swaziland,2015,0,51,31.749512,-26.364392,375.23664920199684,7083.356360173596
Swaziland,2015,0,51,31.167,-26.617,317.5077375621986,7054.676243719817
Swaziland,2015,0,50,31.814999,-27.036615,382.46305330536313,7008.956748256892
Swaziland,2015,0,53,31.227,-27.177,324.351269256023,6992.7185901960565
Swaziland,2015,0,50,31.358325,-26.797137,336.81630304350955,7034.97922168074
Swaziland,2015,0,50,31.6015,-27.0976,361.3594374772945,7001.983766075251
Swaziland,2015,0,50,31.757411,-27.126964,376.84937647048514,6998.893243013505
Swaziland,2015,0,50,31.642433,-27.233695,365.580919775961,6986.951622447999
Swaziland,2015,0,50,31.683,-26.677,368.95540633534256,7048.6629056385345
Swaziland,2015,0,50,31.348975,-26.83563933,335.94221804443976,7030.701742885084
Swaziland,2015,0,50,31.5232,-27.2606,353.8088136368761,6983.837287444396
Swaziland,2015,0,50,31.4385,-27.1635,345.2889242109917,6994.492805418302
Swaziland,2015,0,45,31.243,-25.965,324.0943455806519,7127.011080595832
Swaziland,2015,0,50,31.338,-26.518,334.39308503434984,7065.876271609843
Swaziland,2015,0,50,31.639,-26.594,364.4788875139941,7057.811058324538
Swaziland,2015,0,49,31.301111,-25.893023,329.80992078265956,7135.061037071016
Swaziland,2015,0,50,31.7252,-27.2933,373.8441959479883,6980.434791584225
Swaziland,2015,0,50,31.394609,-26.012492,339.3401822306642,7121.945455533383
Swaziland,2015,0,57,31.1132,-26.301,311.63643796093845,7089.607062404403
Swaziland,2015,1,46,31.237979,-25.992549,323.632683108385,7123.952554321901
Swaziland,2015,0,50,31.338,-26.937,334.998825385333,7019.458245720167
Swaziland,2015,0,50,31.4415,-26.3993,344.54834349579454,7079.154800754466
Swaziland,2015,0,54,32.039,-26.098,403.90251752969704,7113.10866223483
Swaziland,2015,0,51,31.076,-26.822,308.78888530450376,7031.830670070893
Swaziland,2015,0,48,31.5493,-26.306,355.1860604040064,7089.615304559226
Swaziland,2015,0,48,31.421,-26.632,342.8205058671288,7053.352065820968
Swaziland,2015,0,50,31.727,-26.54,373.1829102008929,7063.882773916785
Swaziland,2015,0,50,31.303,-26.725,331.2094017074454,7042.898618064073
Swaziland,2015,1,56,31.875949,-26.542001,388.02447791590447,7063.799855893751
Swaziland,2015,0,50,31.371,-26.508,337.6677873306455,7067.026240961297
Swaziland,2015,0,50,32.029,-26.396,403.1498773037335,7080.095590963799
Swaziland,2015,0,50,31.699934,-26.276999,370.1922510165189,7092.98763098741
Swaziland,2015,0,51,31.11244,-26.305846,311.56838885319445,7089.069089843182
Swaziland,2015,0,50,31.188843,-26.533633,319.5521953537874,7063.943139702016
Swaziland,2015,0,51,31.556094,-27.186913,356.9713282967303,6992.038606409743
Swaziland,2015,4,55,31.9205,-26.4364,392.36457046400534,7075.5346974040085
Swaziland,2015,0,49,31.148,-26.323,315.1462810405297,7087.220071424643
Swaziland,2015,0,50,31.9193,-26.6063,392.4034289640991,7056.714949150223
Swaziland,2015,0,50,32.0646,-26.6532,406.90862846609514,7051.634203750729
Swaziland,2015,0,51,31.4754,-26.4594,348.00903837533946,7072.537740789501
Swaziland,2015,1,50,31.208,-26.451,321.3334478896522,7073.124387416806
Swaziland,2015,0,50,31.1784,-26.0722,317.79113125237046,7115.04713320103
Swaziland,2015,3,50,31.364,-26.486,336.93905687943334,7069.454497944996
Swaziland,2015,1,36,31.448,-26.061,344.74802391364835,7116.636846733105
Swaziland,2015,0,51,31.770211,-26.853529,377.8229751777211,7029.195258101734
Swaziland,2015,0,45,31.379,-26.5,338.45393604835397,7067.922563275748
Swaziland,2015,0,49,31.40643,-26.900012,341.74191882216104,7023.643373918763
Swaziland,2015,0,50,31.759,-26.001,375.7986449183247,7123.615694728613
Swaziland,2015,0,50,31.171,-26.576,317.84111772091046,7059.224213139254
Swaziland,2015,0,50,31.03952086,-26.5698209,304.73301368418225,7059.714958210266
Swaziland,2015,1,50,31.878,-26.074,387.77886770480103,7115.63809318873
Swaziland,2015,0,50,31.521,-26.161,352.1773659816367,7105.6449217011605
Swaziland,2015,0,50,31.28,-26.443,328.5014995158437,7074.108682830326
Swaziland,2015,0,50,31.661305,-26.073889,366.1029199759238,7115.445772060445
Tanzania (Mainland),1996,0,52,39.114,-5.068,512.636091481095,9439.817968350211
Tanzania (Mainland),1996,0,49,38.955898,-5.3631301,495.1138914764858,9407.195451829512
Tanzania (Mainland),1996,0,45,38.817,-4.783,479.7070876073837,9471.319772477893
Tanzania (Mainland),1996,0,51,38.771198,-4.7750602,474.6277771019316,9472.195905139639
Tanzania (Mainland),1996,0,49,37.8913,-5.6838102,377.224394892114,9371.629885358445
Tanzania (Mainland),1996,0,51,38.7757,-5.20191,475.14307560113855,9425.01239830535
Tanzania (Mainland),1996,0,50,38.972,-5.129,496.8966933279798,9433.076143498916
Tanzania (Mainland),1996,0,50,38.6614,-4.7593198,462.45112728437454,9473.930824394762
Tanzania (Mainland),1996,0,50,37.553,-5.565,339.72214433653346,9384.684607002016
Tanzania (Mainland),1996,0,48,38.678101,-5.30474,464.33290671962374,9413.640784964993
Tanzania (Mainland),1996,0,48,39.015598,-5.34236,501.7281775365947,9409.49152643263
Tanzania (Mainland),1996,0,45,39.002701,-5.17553,500.29933647565696,9427.932831094098
Tanzania (Mainland),1996,25,48,38.302799,-4.4144702,422.6457075869757,9512.022494387264
Tanzania (Mainland),1996,0,46,38.3815,-5.0502801,431.4405220731728,9441.74523715593
Tanzania (Mainland),1996,0,51,37.467,-5.417,330.1522072348578,9401.026313166049
Tanzania (Mainland),1996,0,51,38.585701,-5.3717799,454.099618993858,9406.223944673939
Tanzania (Mainland),1996,0,49,38.4697,-5.5237398,441.2622514982231,9389.415659894945
Tanzania (Mainland),1996,0,43,38.400799,-5.2354102,433.5990416312205,9421.282040091673
Tanzania (Mainland),1996,9,37,38.278599,-4.4288101,419.9621231449441,9510.434726273308
Tanzania (Mainland),1996,0,49,38.402,-4.502,433.6603167846238,9502.356286478464
Tanzania (Mainland),1996,0,45,38.977,-5.346,497.45173424406676,9409.089136264554
Tanzania (Mainland),1996,1,50,39.102402,-4.6779099,511.3570805012718,9482.93805392204
Tanzania (Mainland),1996,0,47,35.321,-8.059,94.36602182833018,9107.351977688277
Tanzania (Mainland),1996,0,52,38.607601,-4.9779,456.4990730388625,9449.765676899384
Tanzania (Mainland),1996,0,50,38.674,-5.2460799,463.87511014334785,9420.124905298586
Tanzania (Mainland),1996,0,50,38.857101,-5.2811499,484.16595335289173,9416.25586834469
Tanzania (Mainland),1996,0,49,39.067001,-4.9890699,507.4274767687922,9448.543521859812
Tanzania (Mainland),1996,0,47,37.533,-5.383,337.45719168900007,9404.803968306529
Tanzania (Mainland),1996,0,49,38.4827,-5.01893,442.65592378384457,9445.220561636226
Tanzania (Mainland),1996,0,43,38.375599,-5.1141601,430.79320006913537,9434.682981262167
Tanzania (Mainland),1996,0,46,39.013302,-5.11654,501.47432084059443,9434.45351066443
Tanzania (Mainland),1996,0,51,38.267,-4.967,418.73751175269325,9450.938463351178
Tanzania (Mainland),1996,0,49,38.798401,-5.092,477.6549761095931,9437.162659776437
Tanzania (Mainland),1996,0,51,38.5896,-5.1963501,454.51880593341724,9425.616643578458
Tanzania (Mainland),1996,0,50,38.300098,-4.3937602,422.3438698013525,9514.311595872858
Tanzania (Mainland),1996,0,45,37.822,-5.783,369.5717199147062,9360.647875656086
Tanzania (Mainland),1996,0,50,37.9,-5.483,378.1464595475921,9393.833436879995
Tanzania (Mainland),1996,0,41,38.984402,-5.1191001,498.2712099584461,9434.170514347492
Tanzania (Mainland),1997,9,100,33.171299,-2.5048699,-149.09671420246013,9721.68808794868
Tanzania (Mainland),1997,0,26,39.054,-6.587,505.96944630129883,9271.906137397536
Tanzania (Mainland),1997,0,44,38.933998,-6.5,492.70252595465234,9281.523352409426
Tanzania (Mainland),1997,0,18,39.06,-6.607,506.63245235111634,9269.695166581025
Tanzania (Mainland),1997,0,27,38.867,-6.533,485.2958809937761,9277.87392318233
Tanzania (Mainland),1997,0,25,39.233002,-6.8509998,525.7434564337341,9242.716293880936
Tanzania (Mainland),1997,0,94,33.082,-2.843,-158.89484852232783,9684.068133852687
Tanzania (Mainland),1997,0,35,38.847,-6.586,483.08651770370926,9272.014414645919
Tanzania (Mainland),1997,0,37,38.985,-6.526,498.3416191188395,9278.649651031099
Tanzania (Mainland),2000,0,95,39.681,-7.903,575.0649902637601,9126.364284589366
Tanzania (Mainland),2000,0,95,39.665,-7.913,573.2995056233037,9125.261550487057
Tanzania (Mainland),2004,2,60,32.078701,-5.0795999,-269.0182955001673,9434.409071577023
Tanzania (Mainland),2004,4,62,33.992,-2.807,-57.31229496907233,9688.544583656318
Tanzania (Mainland),2004,4,60,31.8137,-1.32849,-301.5580795399587,9851.991569506761
Tanzania (Mainland),2004,0,61,33.779598,-3.18839,-80.81142442833563,9646.10867839797
Tanzania (Mainland),2004,0,60,31.9869,-3.6065199,-280.7969772398204,9598.348541858613
Tanzania (Mainland),2004,1,60,30.532,-2.867,-444.5557237412642,9679.596981766957
Tanzania (Mainland),2004,0,60,33.412,-3.688,-121.50989885499375,9590.4053438591909
Tanzania (Mainland),2004,3,60,31.7372,-2.9863801,-309.25046627246354,9667.229178769367
Tanzania (Mainland),2004,1,60,32.608002,-3.3371501,-211.5486766485311,9628.822694875667
Tanzania (Mainland),2004,2,60,32.917,-2.516,-177.5150919146808,9720.3212586509635
Tanzania (Mainland),2004,0,61,34.1189,-2.7704599,-43.172387746904626,9692.658169705237
Tanzania (Mainland),2004,0,60,33.220402,-3.04375,-143.31643329875544,9661.843669969317
Tanzania (Mainland),2004,0,61,33.229,-3.66998,-141.9444091596041,9592.276661385924
Tanzania (Mainland),2004,10,60,31.682199,-2.9888101,-315.4105084657781,9666.917301503472
Tanzania (Mainland),2004,0,60,30.9751,-1.81133,-395.47375328132256,9797.800828363166
Tanzania (Mainland),2004,0,60,32.004799,-5.0475202,-277.3085720278182,9437.892298520625
Tanzania (Mainland),2004,0,61,33.133,-5.333,-151.16982453052526,9407.419268214824
Tanzania (Mainland),2004,0,60,32.3559,-4.7526698,-238.44191484749933,9471.115538271595
Tanzania (Mainland),2004,0,60,32.649502,-3.0393801,-207.1148995233906,9661.969716868112
Tanzania (Mainland),2004,0,60,31.6306,-4.93329,-319.2555824174234,9450.159856391901
Tanzania (Mainland),2004,5,60,33.056702,-2.6040299,-161.8529752023305,9710.610605082118
Tanzania (Mainland),2004,0,61,33.7631,-4.2953401,-81.91709452335222,9523.230894241326
Tanzania (Mainland),2004,1,60,31.459,-1.5506999,-341.2644400656117,9827.09585128942
Tanzania (Mainland),2004,0,60,33.028599,-3.7344301,-164.26740279471676,9584.966625571997
Tanzania (Mainland),2004,4,60,32.521599,-3.0236399,-221.42756532133615,9663.635462647626
Tanzania (Mainland),2004,0,60,32.232899,-4.5377002,-252.4053422280152,9494.909522261638
Tanzania (Mainland),2004,1,61,32.340199,-3.8712201,-241.05599537495968,9569.189606822603
Tanzania (Mainland),2004,1,62,32.81,-5.023,-187.49140731072262,9441.53214903325
Tanzania (Mainland),2004,0,60,32.731,-4.896,-196.4342835606914,9455.57006849097
Tanzania (Mainland),2004,0,60,33.612202,-2.85461,-99.67402952510258,9683.069881498144
Tanzania (Mainland),2004,0,60,32.169399,-4.9394999,-259.05623648486346,9450.113374350189
Tanzania (Mainland),2004,0,60,31.5236,-1.38827,-334.0771591350264,9845.229994965315
Tanzania (Mainland),2004,6,60,31.463301,-2.7959599,-340.08512942167266,9688.252885681977
Tanzania (Mainland),2004,9,60,31.5781,-2.65272,-327.3151465301336,9704.302045010203
Tanzania (Mainland),2004,1,60,31.717,-1.733,-312.24841337648536,9806.883213416711
Tanzania (Mainland),2004,14,60,32.65,-2.503,-207.38020497016097,9721.624289164703
Tanzania (Mainland),2004,0,60,33.448898,-4.5430398,-116.73075803746144,9495.474997128244
Tanzania (Mainland),2004,1,60,32.048302,-5.0005002,-272.5067190143622,9443.180256905482
Tanzania (Mainland),2004,1,63,31.794,-5.059,-300.83960663587635,9436.355249368373
Tanzania (Mainland),2004,1,60,32.746399,-5.42978,-194.13148198588718,9396.232834213917
Tanzania (Mainland),2004,2,60,31.1628,-3.0875001,-373.5575050041118,9655.50188618618
Tanzania (Mainland),2004,14,60,31.6789,-1.8885601,-316.4504956887799,9789.530414225801
Tanzania (Mainland),2004,0,60,31.81,-1.286,-301.9865918471699,9856.72423976532
Tanzania (Mainland),2004,9,60,32.733,-2.583,-198.0534079657686,9712.77322460678
Tanzania (Mainland),2004,0,60,31.596,-2.928,-325.11450283821324,9673.630352562053
Tanzania (Mainland),2004,0,60,32.6367,-3.95911,-207.84995153262116,9559.669952096048
Tanzania (Mainland),2004,2,61,32.772701,-5.7129302,-190.8670564084762,9364.780107831482
Tanzania (Mainland),2004,2,60,32.981701,-5.8833899,-167.39252110431542,9346.082816244014
Tanzania (Mainland),2004,0,60,33.845,-6.282,-70.95831295043871,9302.806119902254
Tanzania (Mainland),2004,1,60,31.828199,-3.20293,-298.8934519208288,9643.171553399903
Tanzania (Mainland),2004,1,60,32.8181,-5.7109599,-185.81334618933255,9365.053885174453
Tanzania (Mainland),2004,0,61,32.331299,-3.8236799,-242.09231311455545,9574.472327912372
Tanzania (Mainland),2004,0,60,30.602,-7.443,-429.91024867268817,9168.402481653648
Tanzania (Mainland),2004,0,61,32.941,-5.198,-172.70343173169078,9422.217406229214
Tanzania (Mainland),2004,0,60,33.886,-3.859,-68.5321184488691,9571.74702498884
Tanzania (Mainland),2004,8,60,31.5292,-1.9526401,-333.2082953884158,9782.314825296206
Tanzania (Mainland),2004,0,60,33.940601,-6.0919099,-60.54363263283472,9324.003877785062
Tanzania (Mainland),2004,1,60,31.1318,-1.82235,-377.8704393735386,9796.648799362743
Tanzania (Mainland),2004,0,60,31.6423,-1.21408,-320.8175577454963,9864.686098935848
Tanzania (Mainland),2004,0,62,34.263699,-2.8082399,-27.00472655611148,9688.533583510896
Tanzania (Mainland),2004,0,60,33.153801,-2.8940699,-150.84357033186592,9678.434665691797
Tanzania (Mainland),2004,6,60,31.761101,-1.1515,-307.51062011527875,9871.695169029936
Tanzania (Mainland),2004,1,60,32.8,-5.717,-187.82182879297739,9364.360569943694
Tanzania (Mainland),2004,0,60,31.987101,-3.49436,-280.86965027082294,9610.839588083089
Tanzania (Mainland),2004,0,60,32.914398,-4.0816398,-176.7382319030146,9546.283084146069
Tanzania (Mainland),2004,0,61,32.9753,-4.3024001,-169.75133024237724,9521.797479450854
Tanzania (Mainland),2004,57,60,31.9242,-2.6758499,-288.5182272427065,9701.954104857332
Tanzania (Mainland),2004,0,60,32.316299,-5.0894299,-242.4863472941405,9433.595236511095
Tanzania (Mainland),2004,0,60,31.386999,-1.42453,-349.3931859381276,9841.137115153932
Tanzania (Mainland),2004,1,61,32.702702,-5.7369499,-198.63426304254799,9362.023868984008
Tanzania (Mainland),2004,0,61,33.468399,-4.0322399,-114.96820391858171,9552.21656635407
Tanzania (Mainland),2004,47,60,31.7859,-2.6341,-304.03876206397615,9706.515056253604
Tanzania (Mainland),2004,0,60,34.1418,-3.1501999,-40.432990281115636,9650.543335837308
Tanzania (Mainland),2004,1,60,30.957199,-2.7871799,-396.866893876035,9688.854107103087
